comercializador,nome,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,formula_calculo,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas
EZU Energia,EZU - Indexada,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel",Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,27.6,1.5627,(OMIE/1000+EZU_K+ EZU_CGS)*PERDAS*Perfil_BTN,False,True,False,,,https://ezu.pt/tarifas,
EZU Energia,EZU - Indexada,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel",Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,34.5,1.9384,(OMIE/1000+EZU_K+ EZU_CGS)*PERDAS*Perfil_BTN,False,True,False,,,https://ezu.pt/tarifas,
EZU Energia,EZU - Indexada,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel",Débito Direto,Tri-horário > 20.7 kVA - Ciclo Semanal,41.4,2.3141,(OMIE/1000+EZU_K+ EZU_CGS)*PERDAS*Perfil_BTN,False,True,False,,,https://ezu.pt/tarifas,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,1.15,0.1373,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,2.3,0.1945,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,3.45,0.2518,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,4.6,0.3091,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,5.75,0.3664,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,6.9,0.4236,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,10.35,0.5954,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,13.8,0.7672,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,17.25,0.9391,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Simples,20.7,1.1109,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
G9 Energy,G9 - Smart Dynamic,Indexado quarto-horário,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco",Bi-horário - Ciclo Diário,1.15,0.1373,(OMIE/1000*G9_FA*PERDAS+G9_CGS+G9_AC)*Perfil_BTN,False,True,True,,,https://g9.pt/energia/,
